Date	Time	Water vapor H2O[vol-%]	Carbon dioxide CO2[vol-%]	Carbon monoxide CO High[vol-%]	Nitrous oxide N2O[ppm]	Nitrogen monoxide NO[ppm]	Nitrogen dioxide NO2[ppm]	Sulfur dioxide SO2 High[ppm]	Ammonia NH3[ppm]	Hydrogen chloride HCl[ppm]	Hydrogen fluoride HF[ppm]	Methane CH4 High[ppm]	Ethane C2H6[ppm]	Ethylene C2H4[ppm]	Propane C3H8[ppm]	Formaldehyde CHOH[ppm]	Benzen[ppm]	Toluen[ppm]	Carbon monoxide CO Low[ppm]	Sulfur dioxide Low[ppm]	Methane Low[ppm]	Zr Oxygen[vol-%]
2022-10-12	13:56:56	"  0.91"	" -0.02"	"  0.00"	"  0.20"	"  0.36"	"  0.00"	"  0.00"	"  6.27"	"  1.37"	"  0.00"	"  4.98"	"  0.18"	"  0.00"	"  0.00"	"  0.22"	"  1.32"	"  0.00"	"  0.01"	"  0.00"	"  4.98"	" 20.60"
2022-10-12	13:57:03	"  0.90"	" -0.01"	"  0.00"	"  0.24"	"  0.58"	"  0.00"	"  0.00"	"  6.01"	"  1.34"	"  0.00"	"  5.02"	"  0.16"	"  0.14"	"  0.00"	"  0.01"	"  1.37"	"  0.00"	"  0.19"	"  0.00"	"  5.02"	" 20.59"
2022-10-12	13:57:13	"  0.90"	"  0.01"	"  0.00"	"  0.23"	"  0.34"	"  0.00"	"  0.00"	"  6.29"	"  1.57"	"  0.00"	"  5.13"	"  0.17"	"  0.15"	"  0.00"	"  0.00"	"  1.26"	"  0.00"	"  0.17"	"  0.00"	"  5.13"	" 20.55"
2022-10-12	13:57:25	"  0.33"	"  3.55"	"  0.36"	"  2.92"	" 51.47"	"  0.00"	"  0.00"	" 12.43"	"  2.28"	"  0.48"	184.10	"  6.85"	" 72.58"	"  0.00"	"  7.46"	" 16.77"	"  0.62"	3623.33	"  0.00"	184.10	"  9.83"
2022-10-12	13:57:36	"  0.61"	"  7.11"	"  0.73"	"  7.34"	139.93	"  0.00"	"  0.00"	" 49.43"	" 12.50"	"  2.49"	253.01	"  9.34"	131.86	"  0.00"	" 14.89"	" 45.03"	"  0.00"	7306.92	"  0.00"	253.01	"  9.13"
2022-10-12	13:57:49	"  1.60"	"  7.25"	"  0.73"	"  8.00"	154.72	"  0.00"	"  0.00"	" 59.65"	" 19.84"	"  2.86"	263.01	"  9.54"	129.03	"  0.00"	" 16.65"	" 49.69"	"  0.00"	7270.00	"  0.00"	263.01	"  9.96"
2022-10-12	13:57:56	"  2.58"	"  7.12"	"  0.53"	"  8.06"	140.86	"  0.00"	"  0.00"	" 60.11"	" 24.16"	"  1.31"	228.32	"  7.09"	" 88.58"	"  0.00"	" 14.56"	" 39.72"	"  0.00"	5322.22	"  0.00"	228.32	" 10.43"
2022-10-12	13:58:07	"  3.56"	"  6.81"	"  0.37"	"  7.88"	131.64	"  0.00"	"  0.00"	" 60.31"	" 27.10"	"  0.74"	152.76	"  5.39"	" 48.50"	"  0.00"	" 12.94"	" 26.40"	"  0.00"	3744.86	"  0.00"	152.76	" 11.14"
2022-10-12	13:58:18	"  3.93"	"  6.32"	"  0.40"	"  7.07"	132.14	"  0.00"	"  0.00"	" 60.49"	" 30.10"	"  0.99"	175.25	"  3.86"	" 57.65"	"  0.00"	" 14.25"	" 31.02"	"  0.00"	3966.21	"  0.00"	175.25	" 10.73"
2022-10-12	13:58:30	"  2.98"	"  6.43"	"  0.97"	"  8.22"	166.40	"  0.00"	"  0.00"	" 60.80"	" 32.61"	"  3.43"	669.63	" 33.69"	289.01	"  0.00"	" 31.89"	" 80.69"	"  0.00"	9675.15	"  0.00"	669.63	"  7.70"
2022-10-12	13:58:37	"  2.88"	"  7.04"	"  1.49"	" 11.16"	181.14	"  0.00"	"  0.00"	" 64.73"	" 35.15"	"  6.07"	948.67	" 47.31"	402.05	"  0.00"	" 48.14"	114.76	"  0.00"	14874.21	"  0.00"	948.67	"  6.53"
2022-10-12	13:58:48	"  2.88"	"  6.96"	"  1.67"	" 10.24"	177.76	"  1.57"	"  0.00"	" 68.95"	" 36.93"	"  7.80"	1399.53	" 42.64"	445.52	"  0.00"	" 57.17"	138.80	"  0.00"	16712.63	"  0.00"	1399.53	"  6.78"
2022-10-12	13:58:59	"  3.52"	"  7.16"	"  1.44"	" 11.04"	171.98	"  8.11"	"  0.00"	" 70.54"	" 39.08"	"  7.27"	877.34	" 29.65"	338.78	"  0.00"	" 56.15"	121.39	"  0.00"	14351.75	"  0.00"	877.34	"  7.47"
2022-10-12	13:59:11	"  4.23"	"  7.29"	"  1.25"	" 12.14"	171.87	"  6.56"	"  0.00"	" 70.72"	" 40.22"	"  6.00"	579.71	" 20.98"	247.85	"  0.00"	" 50.57"	" 99.35"	"  0.00"	12501.02	"  0.00"	579.71	"  7.86"
2022-10-12	13:59:20	"  5.15"	"  7.33"	"  0.92"	" 13.46"	178.47	"  0.00"	"  0.00"	" 68.74"	" 39.73"	"  3.07"	423.90	" 17.94"	175.18	"  0.00"	" 42.38"	" 79.89"	"  0.00"	9153.75	"  0.00"	423.90	"  8.38"
2022-10-12	13:59:27	"  6.13"	"  7.09"	"  0.67"	" 13.39"	175.34	"  0.00"	"  0.00"	" 66.57"	" 38.82"	"  1.90"	257.57	" 10.88"	" 88.87"	"  0.00"	" 33.13"	" 53.92"	"  0.00"	6661.53	"  0.00"	257.57	"  9.14"
2022-10-12	13:59:38	"  6.34"	"  6.63"	"  0.59"	" 10.70"	164.33	"  0.00"	"  0.00"	" 63.73"	" 38.30"	"  1.54"	181.53	"  6.19"	" 61.59"	"  0.00"	" 28.74"	" 45.10"	"  0.00"	5859.12	"  0.00"	181.53	" 10.11"
2022-10-12	13:59:49	"  5.67"	"  6.33"	"  0.69"	"  8.91"	156.70	"  0.00"	"  0.00"	" 59.98"	" 36.33"	"  2.96"	216.64	"  8.09"	" 97.94"	"  0.00"	" 30.36"	" 54.97"	"  0.00"	6897.09	"  0.00"	216.64	"  9.08"
2022-10-12	14:00:02	"  5.08"	"  7.11"	"  0.98"	" 10.34"	164.29	"  0.90"	"  0.00"	" 56.60"	" 35.05"	"  5.43"	507.89	" 18.54"	222.72	"  0.00"	" 43.19"	" 84.40"	"  0.00"	9784.38	"  0.00"	507.89	"  6.94"
2022-10-12	14:00:08	"  5.26"	"  7.48"	"  1.13"	" 11.48"	175.90	"  7.78"	"  0.00"	" 55.46"	" 33.18"	"  5.87"	675.79	" 25.98"	275.50	"  0.00"	" 53.21"	" 99.84"	"  0.00"	11327.48	"  0.00"	675.79	"  6.95"
2022-10-12	14:00:19	"  5.77"	"  7.54"	"  0.98"	" 12.12"	175.28	"  5.38"	"  0.00"	" 55.37"	" 32.75"	"  4.04"	578.12	" 21.20"	243.02	"  0.00"	" 50.63"	" 95.99"	"  0.00"	9789.47	"  0.00"	578.12	"  7.43"
2022-10-12	14:00:30	"  6.27"	"  7.49"	"  0.88"	" 12.33"	177.24	"  8.82"	"  0.00"	" 54.19"	" 31.86"	"  3.47"	552.89	" 20.67"	219.38	"  0.00"	" 49.86"	" 89.30"	"  0.00"	8807.83	"  0.00"	552.89	"  7.70"
2022-10-12	14:00:42	"  7.19"	"  7.64"	"  0.67"	" 13.03"	175.92	"  8.53"	"  0.00"	" 54.96"	" 31.85"	"  2.42"	385.58	" 12.49"	145.65	"  0.00"	" 42.52"	" 68.42"	"  0.00"	6738.60	"  0.00"	385.58	"  8.08"
2022-10-12	14:00:51	"  7.54"	"  7.24"	"  0.59"	" 12.53"	175.36	"  7.78"	"  0.00"	" 55.22"	" 30.81"	"  1.83"	302.15	"  7.54"	110.67	"  0.00"	" 37.88"	" 58.94"	"  0.00"	5946.00	"  0.00"	302.15	"  8.65"
2022-10-12	14:00:58	"  7.35"	"  6.92"	"  0.58"	" 11.08"	172.49	"  4.78"	"  0.00"	" 54.36"	" 31.30"	"  2.05"	266.44	"  8.07"	101.29	"  0.00"	" 35.20"	" 54.92"	"  0.00"	5803.27	"  0.00"	266.44	"  9.16"
2022-10-12	14:01:09	"  7.25"	"  6.54"	"  0.52"	"  9.34"	165.35	"  2.98"	"  0.00"	" 54.67"	" 31.24"	"  1.73"	211.22	"  5.29"	" 81.19"	"  0.00"	" 30.37"	" 50.01"	"  0.00"	5216.98	"  0.00"	211.22	"  9.81"
2022-10-12	14:01:21	"  6.83"	"  6.61"	"  0.71"	" 11.38"	164.20	"  0.46"	"  0.00"	" 52.80"	" 31.23"	"  2.71"	360.86	" 10.66"	133.19	"  0.00"	" 33.41"	" 60.67"	"  0.00"	7078.84	"  0.00"	360.86	"  7.86"
2022-10-12	14:01:34	"  6.65"	"  7.24"	"  1.21"	" 13.13"	174.80	"  1.42"	"  0.00"	" 50.64"	" 29.98"	"  3.49"	1003.30	" 35.62"	317.19	"  0.00"	" 51.99"	" 94.68"	"  0.00"	12096.44	"  0.00"	1003.30	"  6.55"
2022-10-12	14:01:40	"  7.12"	"  7.48"	"  1.12"	" 15.24"	183.58	"  1.35"	"  0.00"	" 50.01"	" 29.17"	"  3.24"	922.55	" 32.89"	295.06	"  0.00"	" 52.16"	" 94.93"	"  0.00"	11183.75	"  0.00"	922.55	"  6.65"
2022-10-12	14:01:51	"  7.55"	"  7.78"	"  0.88"	" 14.87"	185.51	"  4.04"	"  0.00"	" 51.57"	" 29.42"	"  2.50"	666.65	" 23.92"	228.95	"  0.00"	" 47.69"	" 85.26"	"  0.00"	8783.44	"  0.00"	666.65	"  7.00"
2022-10-12	14:02:02	"  7.49"	"  7.55"	"  0.80"	" 13.35"	185.90	"  4.83"	"  0.00"	" 51.71"	" 28.72"	"  3.04"	560.41	" 20.05"	201.11	"  0.00"	" 43.10"	" 82.39"	"  0.00"	8022.24	"  0.00"	560.41	"  7.75"
2022-10-12	14:02:14	"  7.87"	"  7.36"	"  0.66"	" 12.71"	179.22	"  3.79"	"  0.00"	" 51.51"	" 29.02"	"  2.27"	391.82	" 12.99"	135.66	"  0.00"	" 36.67"	" 65.14"	"  0.00"	6623.85	"  0.00"	391.82	"  8.47"
2022-10-12	14:02:24	"  8.04"	"  7.09"	"  0.57"	" 11.73"	168.11	"  4.54"	"  0.00"	" 52.17"	" 29.08"	"  1.70"	276.40	"  8.38"	" 89.70"	"  0.00"	" 30.93"	" 50.55"	"  0.00"	5721.58	"  0.00"	276.40	"  9.25"
2022-10-12	14:02:31	"  7.96"	"  6.72"	"  0.51"	" 10.44"	156.74	"  0.59"	"  0.00"	" 51.53"	" 29.01"	"  1.57"	204.90	"  4.20"	" 65.93"	"  0.00"	" 26.51"	" 43.96"	"  0.00"	5147.23	"  0.00"	204.90	"  9.72"
2022-10-12	14:02:42	"  7.52"	"  6.72"	"  0.56"	"  9.93"	154.97	"  1.53"	"  0.00"	" 50.06"	" 28.70"	"  1.63"	210.70	"  4.73"	" 72.25"	"  0.00"	" 25.39"	" 42.79"	"  0.00"	5562.24	"  0.00"	210.70	"  9.18"
2022-10-12	14:02:54	"  7.39"	"  7.41"	"  0.69"	" 12.31"	168.67	"  2.33"	"  0.00"	" 48.53"	" 28.47"	"  1.93"	365.98	" 11.99"	130.51	"  0.00"	" 31.42"	" 55.50"	"  0.00"	6884.46	"  0.00"	365.98	"  6.95"
2022-10-12	14:03:06	"  6.90"	"  7.65"	"  1.07"	" 14.05"	178.71	"  9.82"	"  0.00"	" 45.81"	" 27.34"	"  2.95"	686.47	" 29.85"	254.94	"  0.00"	" 48.33"	" 83.53"	"  0.00"	10719.81	"  0.00"	686.47	"  6.81"
2022-10-12	14:03:13	"  6.92"	"  7.54"	"  1.08"	" 14.41"	177.05	"  9.66"	"  0.00"	" 46.31"	" 26.94"	"  3.13"	706.01	" 29.30"	264.79	"  0.00"	" 50.20"	" 87.74"	"  0.00"	10776.94	"  0.00"	706.01	"  7.14"
2022-10-12	14:03:24	"  7.27"	"  7.55"	"  0.86"	" 14.30"	169.77	"  8.51"	"  0.00"	" 47.18"	" 27.38"	"  2.44"	527.15	" 19.79"	199.71	"  0.00"	" 43.60"	" 74.59"	"  0.00"	8622.74	"  0.00"	527.15	"  7.71"
2022-10-12	14:03:35	"  7.72"	"  7.40"	"  0.68"	" 13.65"	161.41	"  7.33"	"  0.00"	" 48.35"	" 27.13"	"  1.94"	334.86	" 11.06"	120.75	"  0.00"	" 33.56"	" 54.39"	"  0.00"	6819.00	"  0.00"	334.86	"  8.41"
2022-10-12	14:03:47	"  6.63"	"  6.82"	"  0.77"	" 10.41"	151.87	"  0.00"	"  0.00"	" 46.45"	" 27.14"	"  2.98"	423.22	" 18.44"	175.50	"  0.00"	" 32.82"	" 67.80"	"  0.00"	7711.43	"  0.00"	423.22	"  9.18"
2022-10-12	14:03:57	"  5.95"	"  6.18"	"  0.78"	"  8.75"	145.28	"  2.93"	"  0.00"	" 44.77"	" 26.82"	"  3.39"	417.37	" 14.66"	177.34	"  0.00"	" 31.25"	" 71.99"	"  0.00"	7778.97	"  0.00"	417.37	"  9.86"
2022-10-12	14:04:04	"  5.96"	"  6.29"	"  0.69"	"  8.41"	146.81	"  0.82"	"  0.00"	" 44.54"	" 26.15"	"  3.12"	347.15	" 12.58"	142.70	"  0.00"	" 26.77"	" 60.49"	"  0.00"	6873.59	"  0.00"	347.15	"  9.52"
2022-10-12	14:04:15	"  5.70"	"  6.77"	"  0.92"	" 10.26"	164.23	"  2.53"	"  0.00"	" 42.72"	" 25.03"	"  3.07"	667.30	" 27.46"	250.82	"  0.00"	" 40.07"	" 82.51"	"  0.00"	9233.60	"  0.00"	667.30	"  7.15"
2022-10-12	14:04:27	"  6.47"	"  7.45"	"  1.19"	" 13.84"	171.58	" 13.77"	"  0.00"	" 40.99"	" 24.22"	"  3.15"	904.30	" 45.18"	308.95	"  0.00"	" 62.26"	" 92.45"	"  0.00"	11901.99	"  0.00"	904.30	"  6.35"
2022-10-12	14:04:40	"  7.21"	"  7.85"	"  1.08"	" 15.38"	172.88	" 16.62"	"  0.00"	" 43.01"	" 23.99"	"  2.53"	736.49	" 33.89"	262.03	"  0.00"	" 57.54"	" 84.54"	"  0.00"	10774.15	"  0.00"	736.49	"  6.90"
2022-10-12	14:04:46	"  7.41"	"  7.74"	"  0.87"	" 14.96"	169.52	" 14.81"	"  0.00"	" 43.63"	" 23.95"	"  2.17"	587.63	" 23.61"	211.84	"  0.00"	" 50.89"	" 76.82"	"  0.00"	8745.33	"  0.00"	587.63	"  7.38"
2022-10-12	14:04:57	"  7.54"	"  7.50"	"  0.75"	" 13.95"	172.30	" 15.28"	"  0.00"	" 44.15"	" 24.15"	"  2.13"	458.21	" 16.49"	162.44	"  0.00"	" 43.46"	" 64.16"	"  0.00"	7471.85	"  0.00"	458.21	"  8.16"
2022-10-12	14:05:09	"  7.14"	"  7.20"	"  0.69"	" 12.74"	172.35	" 12.54"	"  0.00"	" 44.21"	" 23.95"	"  2.06"	401.31	" 13.04"	148.44	"  0.00"	" 38.65"	" 61.25"	"  0.00"	6934.40	"  0.00"	401.31	"  8.86"
2022-10-12	14:05:21	"  6.73"	"  6.77"	"  0.60"	" 10.96"	166.14	"  8.08"	"  0.00"	" 43.28"	" 24.09"	"  2.19"	340.86	"  9.46"	122.18	"  0.00"	" 32.94"	" 57.34"	"  0.00"	6043.86	"  0.00"	340.86	"  9.60"
2022-10-12	14:05:27	"  6.52"	"  6.55"	"  0.55"	"  9.93"	158.68	"  5.44"	"  0.00"	" 43.76"	" 23.34"	"  1.99"	276.48	"  7.80"	" 95.65"	"  0.00"	" 28.02"	" 48.30"	"  0.00"	5476.40	"  0.00"	276.48	" 10.14"
2022-10-12	14:05:38	"  5.44"	"  6.28"	"  0.70"	"  8.64"	148.17	"  3.23"	"  0.00"	" 42.53"	" 23.03"	"  2.97"	263.69	"  8.31"	117.38	"  0.00"	" 28.16"	" 55.76"	"  0.00"	6964.99	"  0.00"	263.69	"  9.31"
2022-10-12	14:05:49	"  4.90"	"  6.71"	"  0.98"	"  9.37"	155.06	"  5.83"	"  0.00"	" 40.67"	" 22.32"	"  4.03"	694.25	" 21.85"	261.19	"  0.00"	" 43.36"	" 90.08"	"  0.00"	9833.75	"  0.00"	694.25	"  7.54"
2022-10-12	14:06:01	"  5.28"	"  7.24"	"  1.18"	" 10.58"	155.80	"  7.64"	"  0.00"	" 40.83"	" 21.76"	"  5.50"	834.46	" 25.16"	301.30	"  0.00"	" 52.52"	107.15	"  0.00"	11822.18	"  0.00"	834.46	"  7.16"
2022-10-12	14:06:13	"  5.72"	"  7.22"	"  1.09"	"  9.75"	162.26	"  9.02"	"  0.00"	" 41.69"	" 21.61"	"  4.05"	768.95	" 23.18"	281.67	"  0.00"	" 52.12"	105.79	"  0.00"	10898.94	"  0.00"	768.95	"  7.81"
2022-10-12	14:06:20	"  5.43"	"  6.90"	"  1.10"	"  8.48"	168.43	"  5.84"	"  0.00"	" 41.04"	" 21.23"	"  6.01"	836.81	" 27.88"	301.88	"  0.00"	" 51.57"	110.79	"  0.00"	10955.33	"  0.00"	836.81	"  8.12"
2022-10-12	14:06:31	"  5.27"	"  6.67"	"  0.96"	"  8.06"	166.99	"  9.74"	"  0.00"	" 41.45"	" 20.69"	"  5.30"	679.21	" 22.08"	261.75	"  0.00"	" 45.92"	102.42	"  0.00"	9568.79	"  0.00"	679.21	"  8.80"
2022-10-12	14:06:42	"  4.99"	"  6.44"	"  0.87"	"  7.01"	163.35	"  6.91"	"  0.00"	" 40.97"	" 21.28"	"  3.75"	530.40	" 15.60"	216.84	"  0.00"	" 38.55"	" 92.14"	"  0.00"	8717.90	"  0.00"	530.40	"  9.59"
2022-10-12	14:06:55	"  4.92"	"  5.76"	"  0.75"	"  6.24"	159.26	"  0.00"	"  0.00"	" 40.98"	" 20.46"	"  3.26"	427.62	" 14.59"	177.25	"  0.00"	" 32.41"	" 80.29"	"  0.00"	7549.95	"  0.00"	427.62	" 10.45"
2022-10-12	14:07:01	"  4.87"	"  5.98"	"  0.76"	"  6.68"	158.02	"  1.47"	"  0.00"	" 40.15"	" 20.48"	"  3.34"	476.01	" 12.04"	178.00	"  0.00"	" 32.61"	" 75.30"	"  0.00"	7576.05	"  0.00"	476.01	"  9.41"
2022-10-12	14:07:12	"  4.73"	"  6.55"	"  1.18"	"  8.52"	169.39	"  0.60"	"  0.00"	" 38.05"	" 19.46"	"  4.21"	1089.90	" 39.23"	351.45	"  0.00"	" 56.07"	114.55	"  0.00"	11771.08	"  0.00"	1089.90	"  7.30"
2022-10-12	14:07:23	"  5.26"	"  7.21"	"  1.30"	" 10.99"	164.90	" 12.05"	"  0.00"	" 39.73"	" 18.88"	"  5.60"	991.78	" 32.61"	344.51	"  0.00"	" 65.88"	123.21	"  0.00"	13009.76	"  0.00"	991.78	"  6.49"
2022-10-12	14:07:35	"  5.79"	"  7.49"	"  1.24"	" 11.63"	167.50	" 18.66"	"  0.00"	" 40.47"	" 18.49"	"  5.53"	911.91	" 28.76"	326.00	"  0.00"	" 65.39"	121.08	"  0.00"	12398.92	"  0.00"	911.91	"  6.90"
2022-10-12	14:07:44	"  5.93"	"  7.37"	"  1.13"	" 10.83"	166.75	" 13.17"	"  0.00"	" 42.28"	" 18.72"	"  6.00"	787.98	" 21.65"	288.95	"  0.00"	" 59.27"	115.64	"  0.00"	11251.71	"  0.00"	787.98	"  7.61"
2022-10-12	14:07:51	"  6.31"	"  7.36"	"  0.86"	" 11.49"	168.41	" 15.24"	"  0.00"	" 43.23"	" 18.49"	"  3.55"	576.73	" 15.04"	211.55	"  0.00"	" 49.88"	" 94.25"	"  0.00"	8602.61	"  0.00"	576.73	"  8.06"
2022-10-12	14:08:02	"  6.01"	"  6.79"	"  0.81"	" 10.47"	161.80	" 10.71"	"  0.00"	" 42.75"	" 18.41"	"  3.41"	453.32	"  9.44"	174.63	"  0.00"	" 41.58"	" 83.85"	"  0.00"	8098.65	"  0.00"	453.32	"  8.84"
2022-10-12	14:08:14	"  5.02"	"  6.18"	"  0.82"	"  8.29"	157.28	"  5.89"	"  0.00"	" 42.17"	" 18.83"	"  3.99"	487.11	" 10.51"	191.76	"  0.00"	" 34.78"	" 87.69"	"  0.00"	8240.32	"  0.00"	487.11	"  9.78"
2022-10-12	14:08:26	"  4.68"	"  5.76"	"  0.75"	"  7.42"	155.28	"  0.24"	"  0.00"	" 40.99"	" 18.86"	"  3.76"	493.83	" 14.75"	181.48	"  0.00"	" 28.10"	" 85.34"	"  0.00"	7535.56	"  0.00"	493.83	"  9.97"
2022-10-12	14:08:33	"  5.00"	"  6.33"	"  0.74"	"  8.69"	162.15	"  4.57"	"  0.00"	" 42.02"	" 18.59"	"  3.22"	429.58	"  7.24"	155.45	"  0.00"	" 30.82"	" 77.03"	"  0.00"	7393.09	"  0.00"	429.58	"  8.97"
2022-10-12	14:08:43	"  5.68"	"  7.25"	"  0.91"	" 11.74"	163.43	" 14.19"	"  0.00"	" 42.61"	" 18.00"	"  2.78"	465.53	" 11.99"	178.17	"  0.00"	" 42.17"	" 79.05"	"  0.00"	9109.01	"  0.00"	465.53	"  6.84"
2022-10-12	14:08:54	"  6.78"	"  7.70"	"  0.90"	" 12.50"	162.40	" 17.09"	"  0.00"	" 43.16"	" 18.62"	"  2.80"	498.75	" 15.23"	183.19	"  0.00"	" 47.71"	" 74.74"	"  0.00"	8997.16	"  0.00"	498.75	"  6.90"
2022-10-12	14:09:06	"  7.36"	"  7.93"	"  0.85"	" 12.56"	166.96	" 16.90"	"  0.00"	" 43.46"	" 17.64"	"  2.38"	471.74	" 13.41"	177.34	"  0.00"	" 49.21"	" 74.57"	"  0.00"	8478.97	"  0.00"	471.74	"  6.94"
2022-10-12	14:09:16	"  7.51"	"  7.98"	"  0.78"	" 13.45"	174.10	" 20.22"	"  0.00"	" 44.04"	" 17.85"	"  2.14"	447.90	" 12.30"	161.85	"  0.00"	" 46.92"	" 69.43"	"  0.00"	7783.66	"  0.00"	447.90	"  7.43"
2022-10-12	14:09:23	"  6.91"	"  7.37"	"  0.82"	" 12.86"	176.90	" 18.18"	"  0.00"	" 42.45"	" 17.19"	"  2.66"	529.14	" 14.63"	192.39	"  0.00"	" 49.42"	" 80.71"	"  0.00"	8204.48	"  0.00"	529.14	"  7.87"
2022-10-12	14:09:34	"  6.47"	"  6.88"	"  0.77"	" 11.22"	172.85	" 15.68"	"  0.00"	" 41.75"	" 17.20"	"  2.50"	535.85	" 15.35"	186.41	"  0.00"	" 45.56"	" 82.73"	"  0.00"	7723.50	"  0.00"	535.85	"  8.67"
2022-10-12	14:09:45	"  5.91"	"  6.50"	"  0.67"	"  8.79"	165.23	"  7.84"	"  0.00"	" 41.53"	" 16.86"	"  2.60"	469.83	" 12.50"	159.85	"  0.00"	" 36.82"	" 80.75"	"  0.00"	6662.88	"  0.00"	469.83	"  9.71"
2022-10-12	14:09:58	"  5.30"	"  6.40"	"  0.72"	"  7.78"	165.57	"  8.38"	"  0.00"	" 40.96"	" 16.60"	"  3.08"	483.47	" 12.74"	168.85	"  0.00"	" 35.78"	" 76.38"	"  0.00"	7212.94	"  0.00"	483.47	"  8.82"
2022-10-12	14:10:04	"  5.08"	"  6.65"	"  0.93"	"  9.03"	172.41	" 10.06"	"  0.00"	" 40.78"	" 16.48"	"  3.13"	679.46	" 21.13"	236.32	"  0.00"	" 47.46"	" 88.29"	"  0.00"	9301.86	"  0.00"	679.46	"  8.13"
2022-10-12	14:10:15	"  5.72"	"  7.32"	"  1.10"	" 12.24"	182.38	" 14.88"	"  0.00"	" 41.84"	" 16.36"	"  3.52"	781.87	" 28.13"	269.63	"  0.00"	" 58.11"	" 92.72"	"  0.00"	10973.89	"  0.00"	781.87	"  7.06"
2022-10-12	14:10:26	"  5.76"	"  7.06"	"  1.19"	" 11.70"	178.98	" 16.90"	"  0.00"	" 41.93"	" 16.11"	"  3.80"	932.51	" 32.95"	309.83	"  0.00"	" 64.43"	104.28	"  0.00"	11914.42	"  0.00"	932.51	"  7.72"
2022-10-12	14:10:38	"  5.39"	"  6.90"	"  1.17"	" 10.21"	166.56	" 18.44"	"  0.00"	" 42.18"	" 15.96"	"  3.85"	727.36	" 26.71"	270.17	"  0.00"	" 58.14"	" 97.75"	"  0.00"	11682.68	"  0.00"	727.36	"  8.20"
2022-10-12	14:10:48	"  5.27"	"  6.78"	"  1.09"	"  9.31"	161.66	" 13.13"	"  0.00"	" 43.12"	" 15.57"	"  3.79"	605.17	" 20.49"	233.31	"  0.00"	" 51.24"	" 91.12"	"  0.00"	10935.72	"  0.00"	605.17	"  8.84"
2022-10-12	14:10:55	"  5.31"	"  6.67"	"  0.87"	"  8.54"	155.43	"  9.28"	"  0.00"	" 43.13"	" 15.91"	"  3.11"	475.52	" 13.95"	183.01	"  0.00"	" 41.18"	" 76.90"	"  0.00"	8688.48	"  0.00"	475.52	"  9.24"
2022-10-12	14:11:06	"  5.24"	"  6.33"	"  0.74"	"  7.70"	146.55	"  5.85"	"  0.00"	" 43.97"	" 15.57"	"  2.79"	321.76	"  9.47"	123.52	"  0.00"	" 32.01"	" 59.49"	"  0.00"	7371.49	"  0.00"	321.76	"  9.93"
2022-10-12	14:11:18	"  5.26"	"  6.29"	"  0.59"	"  6.95"	141.64	"  0.87"	"  0.00"	" 44.48"	" 16.28"	"  1.75"	227.71	"  5.83"	" 80.78"	"  0.00"	" 24.26"	" 45.82"	"  0.00"	5896.12	"  0.00"	227.71	" 10.52"
2022-10-12	14:11:31	"  4.58"	"  6.24"	"  0.91"	"  7.76"	147.87	"  8.96"	"  0.00"	" 41.51"	" 16.04"	"  2.81"	560.72	" 19.79"	208.15	"  0.00"	" 42.58"	" 71.02"	"  0.00"	9105.77	"  0.00"	560.72	"  8.27"
2022-10-12	14:11:37	"  4.70"	"  6.48"	"  1.37"	"  9.55"	163.05	"  8.79"	"  0.00"	" 40.71"	" 14.95"	"  5.63"	1176.98	" 42.67"	376.65	"  0.00"	" 69.45"	110.12	"  0.00"	13726.14	"  0.00"	1176.98	"  7.08"
2022-10-12	14:11:48	"  5.27"	"  6.74"	"  1.49"	" 10.83"	174.10	" 16.58"	"  0.00"	" 41.22"	" 14.34"	"  5.96"	1462.04	" 49.20"	430.41	"  0.00"	" 78.96"	129.16	"  0.00"	14867.04	"  0.00"	1462.04	"  6.80"
2022-10-12	14:11:59	"  5.65"	"  7.05"	"  1.39"	" 11.88"	180.25	" 18.12"	"  0.00"	" 42.96"	" 14.18"	"  6.27"	1293.63	" 41.49"	396.28	"  0.00"	" 78.10"	131.47	"  0.00"	13902.06	"  0.00"	1293.63	"  6.86"
2022-10-12	14:12:11	"  5.47"	"  6.93"	"  1.35"	" 12.16"	186.19	" 17.17"	"  0.00"	" 42.54"	" 14.03"	"  6.82"	1271.49	" 38.76"	388.98	"  0.00"	" 74.85"	138.85	"  0.00"	13533.62	"  0.00"	1271.49	"  7.35"
2022-10-12	14:19:35	"  5.10"	"  6.79"	"  0.95"	"  9.15"	142.09	"  8.98"	"  0.00"	" 57.58"	"  9.70"	"  3.73"	365.04	"  8.89"	174.28	"  0.00"	" 36.07"	" 85.06"	"  0.00"	9538.39	"  0.00"	365.04	"  9.06"
2022-10-12	14:19:42	"  5.41"	"  6.54"	"  0.78"	"  8.45"	135.48	"  5.94"	"  0.00"	" 57.82"	"  9.83"	"  3.17"	254.08	"  5.48"	116.32	"  0.00"	" 27.68"	" 68.61"	"  0.00"	7782.50	"  0.00"	254.08	"  9.41"
2022-10-12	14:19:53	"  5.44"	"  6.50"	"  0.63"	"  7.74"	134.48	"  4.72"	"  0.00"	" 55.87"	"  9.90"	"  2.64"	185.79	"  2.71"	" 79.95"	"  0.00"	" 21.61"	" 58.17"	"  0.00"	6335.48	"  0.00"	185.79	" 10.03"
